0.943588,0.870389,0.822639,0.786123,0.771408,0.804236,0.822308,0.861933,0.919713,0.981058,1,0.999254,0.998425,0.996062,0.995192,0.993866,0.993368,0.98827,0.975213,0.955069,0.938946,0.927298,0.9159,0.90388,0.890989,0.879425,0.871301,0.862058,0.844442,0.818702,0.788983,0.760715,0.734394,0.708323,0.684034,0.653361,0.629445,0.602462,0.577966,0.558153,0.543148,0.524165,0.507958,0.496187,0.488643,0.488187,0.48885,0.494695,0.500041,0.503233,0.513305,0.52259,0.536061,0.546755,0.557034,0.570629,0.590027,0.606814,0.618337,0.630813,0.645569,0.651579,0.65332,0.653569,0.659579,0.666377,0.6682,0.671599,0.677485,0.680635,0.682376,0.695308,0.757026,0.835406,0.883031,0.878347,0.877021,0.878596,0.880875,0.883155,0.885393,0.885062,0.887217,0.889663,0.893144,0.888336,0.873622,0.854721,0.833002,0.806474,0.766642,0.720343,0.684075,0.656346,0.63674,0.631684,0.625383,0.620824,0.616721,0.609426,
0.910799,0.894958,0.873163,0.856339,0.843721,0.846124,0.864587,0.893811,0.931829,0.9681,0.985361,0.994428,1,0.997269,0.990441,0.983504,0.975528,0.976348,0.971814,0.957066,0.950238,0.946851,0.930901,0.917955,0.913858,0.913312,0.89687,0.875894,0.8671,0.864314,0.848801,0.824821,0.806904,0.800404,0.784891,0.763752,0.738679,0.718141,0.702354,0.687278,0.666029,0.65576,0.650735,0.645272,0.642923,0.641285,0.64265,0.643087,0.642978,0.656962,0.665811,0.672202,0.675261,0.676026,0.68919,0.707161,0.717649,0.722893,0.732671,0.741465,0.748511,0.756541,0.765226,0.769706,0.767302,0.764462,0.758562,0.758235,0.775441,0.781723,0.780303,0.790299,0.828153,0.872672,0.895887,0.905173,0.906921,0.906921,0.910089,0.914951,0.921888,0.917136,0.903971,0.902824,0.910144,0.909761,0.902715,0.892172,0.879773,0.859343,0.831267,0.804665,0.77708,0.75676,0.752007,0.744032,0.734419,0.727918,0.732561,0.736822,
0.903397,0.896727,0.883896,0.875643,0.883387,0.902493,0.931717,0.961336,0.983777,0.995421,1,0.998869,0.996665,0.99203,0.984116,0.974394,0.964163,0.954779,0.943813,0.933526,0.921429,0.910067,0.89684,0.879939,0.860607,0.837431,0.810242,0.784354,0.757052,0.733932,0.714544,0.699508,0.684698,0.670341,0.657227,0.649935,0.647165,0.649087,0.652253,0.655814,0.659827,0.665027,0.675541,0.688655,0.701769,0.713301,0.725001,0.73478,0.74569,0.75626,0.763439,0.767396,0.770448,0.772031,0.777118,0.786276,0.803233,0.828161,0.858911,0.884178,0.900288,0.908428,0.91295,0.91815,0.92386,0.929003,0.929003,0.925216,0.917755,0.907128,0.888927,0.865921,0.836979,0.80736,0.781188,0.762365,0.749025,0.742977,0.739076,0.737041,0.735402,0.730597,0.727206,0.725623,0.72681,0.729184,0.732124,0.736137,0.741677,0.749251,0.764513,0.784523,0.812391,0.845402,0.881465,0.913176,0.940309,0.959923,0.97332,0.977333,
0.896985,0.891549,0.880567,0.866345,0.860249,0.863324,0.879963,0.904893,0.933392,0.961177,0.982154,0.993246,1,0.998572,0.994179,0.989512,0.983856,0.978969,0.972324,0.964911,0.95607,0.947065,0.937071,0.927791,0.91906,0.909999,0.898578,0.886497,0.873758,0.862556,0.847565,0.832299,0.8161,0.80089,0.783482,0.765801,0.744934,0.725276,0.706167,0.689968,0.675471,0.663775,0.655428,0.65109,0.646862,0.645379,0.645599,0.647191,0.651584,0.657624,0.665422,0.672341,0.678107,0.684531,0.695678,0.706551,0.718302,0.727143,0.736368,0.74466,0.75394,0.760694,0.765417,0.769919,0.770304,0.768052,0.768986,0.770029,0.776015,0.782769,0.793202,0.811927,0.836308,0.864972,0.888035,0.902202,0.90945,0.911427,0.91615,0.917962,0.919225,0.916863,0.914283,0.912416,0.910933,0.910054,0.903904,0.893196,0.878535,0.858712,0.835429,0.811268,0.787766,0.770359,0.756795,0.748064,0.74131,0.738784,0.736368,0.736533,
0.943588,0.870389,0.822639,0.786123,0.771408,0.804236,0.822308,0.861933,0.919713,0.981058,1,0.999254,0.998425,0.996062,0.995192,0.993866,0.993368,0.98827,0.975213,0.955069,0.938946,0.927298,0.9159,0.90388,0.890989,0.879425,0.871301,0.862058,0.844442,0.818702,0.788983,0.760715,0.734394,0.708323,0.684034,0.653361,0.629445,0.602462,0.577966,0.558153,0.543148,0.524165,0.507958,0.496187,0.488643,0.488187,0.48885,0.494695,0.500041,0.503233,0.513305,0.52259,0.536061,0.546755,0.557034,0.570629,0.590027,0.606814,0.618337,0.630813,0.645569,0.651579,0.65332,0.653569,0.659579,0.666377,0.6682,0.671599,0.677485,0.680635,0.682376,0.695308,0.757026,0.835406,0.883031,0.878347,0.877021,0.878596,0.880875,0.883155,0.885393,0.885062,0.887217,0.889663,0.893144,0.888336,0.873622,0.854721,0.833002,0.806474,0.766642,0.720343,0.684075,0.656346,0.63674,0.631684,0.625383,0.620824,0.616721,0.609426,
0.948306,0.925211,0.88044,0.853657,0.856665,0.868865,0.882824,0.914033,0.939965,0.962208,0.980764,0.993077,0.999489,1,0.996652,0.997617,0.993361,0.982239,0.971174,0.966294,0.961244,0.949611,0.940362,0.941724,0.932702,0.920048,0.915111,0.918402,0.913579,0.898996,0.874198,0.846621,0.830562,0.82398,0.810191,0.78982,0.770697,0.753617,0.743744,0.735516,0.727402,0.709244,0.700051,0.703172,0.705612,0.701413,0.695171,0.697554,0.706293,0.709244,0.716393,0.727402,0.729388,0.726664,0.738694,0.750383,0.759746,0.766669,0.77779,0.793055,0.798275,0.800034,0.808092,0.809794,0.80917,0.808886,0.804857,0.806333,0.807411,0.805708,0.814674,0.827498,0.852352,0.889349,0.918345,0.926176,0.923623,0.913011,0.904784,0.910855,0.92175,0.924303,0.931396,0.94144,0.932985,0.914997,0.901833,0.892527,0.88288,0.870964,0.854508,0.836237,0.812404,0.788685,0.77484,0.768314,0.773137,0.78233,0.784373,0.784316,
0.920713,0.912061,0.894018,0.876089,0.871251,0.877796,0.894872,0.915875,0.93904,0.961239,0.977973,0.989527,0.998122,1,0.999602,0.997325,0.992885,0.98503,0.976663,0.969036,0.961011,0.954181,0.946952,0.940748,0.934202,0.926917,0.921851,0.91707,0.908077,0.894985,0.875349,0.856509,0.838579,0.823951,0.808526,0.792988,0.775286,0.760715,0.748079,0.737208,0.725653,0.717343,0.709033,0.70613,0.704081,0.701804,0.700951,0.702544,0.706813,0.712334,0.718937,0.724686,0.730036,0.734874,0.743013,0.751323,0.760943,0.770789,0.782116,0.790939,0.797883,0.804144,0.808925,0.810519,0.812226,0.811031,0.810575,0.809608,0.810575,0.81473,0.823667,0.838864,0.860834,0.885708,0.906825,0.917867,0.920087,0.916558,0.915988,0.916899,0.921623,0.927714,0.932893,0.933861,0.927657,0.917867,0.906654,0.895384,0.883886,0.870055,0.854118,0.836018,0.8153,0.798281,0.784621,0.77853,0.778644,0.781319,0.784507,0.785816,
0.943588,0.870389,0.822639,0.786123,0.771408,0.804236,0.822308,0.861933,0.919713,0.981058,1,0.999254,0.998425,0.996062,0.995192,0.993866,0.993368,0.98827,0.975213,0.955069,0.938946,0.927298,0.9159,0.90388,0.890989,0.879425,0.871301,0.862058,0.844442,0.818702,0.788983,0.760715,0.734394,0.708323,0.684034,0.653361,0.629445,0.602462,0.577966,0.558153,0.543148,0.524165,0.507958,0.496187,0.488643,0.488187,0.48885,0.494695,0.500041,0.503233,0.513305,0.52259,0.536061,0.546755,0.557034,0.570629,0.590027,0.606814,0.618337,0.630813,0.645569,0.651579,0.65332,0.653569,0.659579,0.666377,0.6682,0.671599,0.677485,0.680635,0.682376,0.695308,0.757026,0.835406,0.883031,0.878347,0.877021,0.878596,0.880875,0.883155,0.885393,0.885062,0.887217,0.889663,0.893144,0.888336,0.873622,0.854721,0.833002,0.806474,0.766642,0.720343,0.684075,0.656346,0.63674,0.631684,0.625383,0.620824,0.616721,0.609426,
0.93711,0.931381,0.901655,0.872883,0.865118,0.873838,0.881477,0.908975,0.954551,0.981731,0.988033,0.991598,1,0.997963,0.990197,0.990898,0.989943,0.978358,0.965563,0.959962,0.959198,0.947549,0.934309,0.941248,0.944812,0.937301,0.916168,0.909548,0.909739,0.896308,0.87683,0.865882,0.853787,0.836728,0.812476,0.793444,0.779567,0.752642,0.734628,0.739975,0.735646,0.728517,0.721961,0.71916,0.711649,0.694526,0.684659,0.691279,0.702864,0.712731,0.714386,0.717505,0.725207,0.730236,0.739529,0.749714,0.759198,0.763335,0.77422,0.790388,0.7993,0.788861,0.778103,0.78205,0.78937,0.80191,0.815977,0.811712,0.801209,0.798472,0.804965,0.81986,0.859962,0.9007,0.920051,0.923552,0.926289,0.927435,0.921515,0.912794,0.918969,0.931445,0.945003,0.959325,0.956588,0.94634,0.941566,0.919669,0.890325,0.88345,0.876003,0.842775,0.824061,0.825589,0.813558,0.803501,0.794526,0.777148,0.768682,0.767155,
0.926274,0.920967,0.905493,0.889827,0.882985,0.883752,0.899738,0.922182,0.949293,0.971929,0.987851,0.99514,0.999169,1,0.997123,0.993798,0.988554,0.981201,0.973016,0.966814,0.95946,0.952618,0.947951,0.944817,0.941556,0.934395,0.92621,0.917514,0.90658,0.896605,0.884072,0.869877,0.854594,0.836818,0.818019,0.799859,0.77863,0.762069,0.751135,0.742695,0.736172,0.733167,0.726133,0.718524,0.710851,0.702411,0.697487,0.69851,0.704329,0.709956,0.715775,0.721274,0.728052,0.734894,0.743526,0.751583,0.761174,0.770062,0.781124,0.788925,0.791994,0.791419,0.790204,0.791547,0.796726,0.80344,0.809323,0.81041,0.809131,0.809067,0.819554,0.837202,0.864505,0.889635,0.911887,0.922949,0.927873,0.926658,0.925123,0.925379,0.929088,0.937144,0.94616,0.952746,0.954217,0.94859,0.935738,0.920903,0.902935,0.887269,0.869877,0.852484,0.837649,0.826715,0.815973,0.806573,0.795575,0.786176,0.778311,0.775114,
1,0.998295,0.997464,0.996757,0.991353,0.975347,0.953396,0.937308,0.923256,0.909038,0.897314,0.883179,0.873742,0.862933,0.839361,0.808389,0.775588,0.743702,0.715515,0.687578,0.653613,0.62763,0.594995,0.569926,0.550802,0.532011,0.513511,0.497672,0.48969,0.490438,0.490189,0.498794,0.501788,0.51164,0.52299,0.536044,0.549929,0.562443,0.57849,0.600815,0.615199,0.628336,0.644633,0.653945,0.653446,0.656855,0.664339,0.670533,0.671822,0.678266,0.681051,0.684626,0.69926,0.780868,0.855367,0.883762,0.879854,0.881392,0.882805,0.885757,0.887378,0.888127,0.891536,0.894654,0.8927,0.880768,0.859233,0.834664,0.804398,0.756714,0.705205,0.669119,0.645963,0.634946,0.628087,0.622267,0.617569,0.610876,0.607508,0.604307,0.600067,0.60597,0.610959,0.615656,0.620687,0.626382,0.632494,0.636443,0.64243,0.647086,0.661512,0.713603,0.751185,0.795086,0.857945,0.91544,0.948907,0.95851,0.972063,0.987445,
0.989066,0.990651,0.998891,1,0.994507,0.988168,0.97285,0.955895,0.945595,0.939309,0.938094,0.934186,0.924255,0.910575,0.890133,0.86536,0.852789,0.841961,0.826115,0.809899,0.7912,0.763786,0.737165,0.724435,0.719364,0.707532,0.692742,0.682601,0.677266,0.680066,0.683499,0.677636,0.682918,0.692531,0.702884,0.706793,0.708747,0.711494,0.723695,0.741602,0.751532,0.754226,0.767378,0.777044,0.783805,0.788876,0.785495,0.781692,0.783383,0.787027,0.785654,0.788506,0.814124,0.861187,0.90524,0.926791,0.927266,0.920346,0.924625,0.932337,0.933235,0.930435,0.933182,0.939415,0.928692,0.909201,0.898056,0.889552,0.874023,0.848088,0.816396,0.78914,0.772502,0.767484,0.764948,0.758768,0.755599,0.75655,0.7528,0.750264,0.747517,0.74176,0.736319,0.737429,0.749049,0.765107,0.770917,0.765635,0.766744,0.771709,0.787608,0.821202,0.848246,0.875343,0.916755,0.941052,0.954363,0.968625,0.98389,0.992922,
0.996922,0.998779,0.999788,1,0.996232,0.987529,0.975642,0.964127,0.954309,0.947357,0.941361,0.934568,0.923477,0.910847,0.893016,0.874708,0.858735,0.843558,0.828646,0.811293,0.789429,0.769529,0.748779,0.732912,0.721025,0.709616,0.698259,0.690512,0.684833,0.682658,0.683029,0.684568,0.689079,0.694651,0.701337,0.707069,0.712906,0.719433,0.729941,0.740236,0.751645,0.76056,0.771068,0.778709,0.784865,0.78789,0.788686,0.788049,0.788208,0.78996,0.794842,0.808162,0.832467,0.863086,0.893282,0.913925,0.924857,0.928996,0.931437,0.932498,0.935046,0.937115,0.936638,0.934303,0.926873,0.916366,0.90363,0.89031,0.8711,0.847803,0.822914,0.801794,0.784494,0.774517,0.768096,0.764434,0.760613,0.758915,0.756421,0.752919,0.749522,0.746179,0.745702,0.747665,0.753927,0.762789,0.768467,0.771227,0.775685,0.784494,0.802271,0.824931,0.853906,0.88426,0.91228,0.936744,0.956273,0.971344,0.982594,0.986202,
0.942767,0.85199,0.80101,0.763076,0.803412,0.826521,0.884375,0.975939,1,0.997888,0.995196,0.994409,0.993622,0.99151,0.984346,0.957759,0.93788,0.921812,0.907897,0.89419,0.877252,0.868804,0.854972,0.823995,0.785149,0.751232,0.71806,0.687953,0.650433,0.621195,0.585331,0.559407,0.540398,0.517621,0.498737,0.487887,0.487473,0.488384,0.498116,0.500559,0.514018,0.526691,0.543173,0.554479,0.572659,0.5973,0.612706,0.628857,0.646788,0.653994,0.650101,0.658508,0.667164,0.668116,0.674991,0.679505,0.682983,0.701288,0.817824,0.883132,0.875761,0.877252,0.879074,0.881931,0.884955,0.884085,0.888972,0.89245,0.886487,0.864207,0.839359,0.807347,0.755953,0.698058,0.66207,0.636518,0.630347,0.621071,0.61722,0.609434,0.605085,0.601897,0.596969,0.606079,0.60902,0.617012,0.61929,0.628442,0.632956,0.638671,0.644552,0.66091,0.721539,0.759225,0.815132,0.892202,0.941152,0.952209,0.965876,0.983932,
1,0.998295,0.997464,0.996757,0.991353,0.975347,0.953396,0.937308,0.923256,0.909038,0.897314,0.883179,0.873742,0.862933,0.839361,0.808389,0.775588,0.743702,0.715515,0.687578,0.653613,0.62763,0.594995,0.569926,0.550802,0.532011,0.513511,0.497672,0.48969,0.490438,0.490189,0.498794,0.501788,0.51164,0.52299,0.536044,0.549929,0.562443,0.57849,0.600815,0.615199,0.628336,0.644633,0.653945,0.653446,0.656855,0.664339,0.670533,0.671822,0.678266,0.681051,0.684626,0.69926,0.780868,0.855367,0.883762,0.879854,0.881392,0.882805,0.885757,0.887378,0.888127,0.891536,0.894654,0.8927,0.880768,0.859233,0.834664,0.804398,0.756714,0.705205,0.669119,0.645963,0.634946,0.628087,0.622267,0.617569,0.610876,0.607508,0.604307,0.600067,0.60597,0.610959,0.615656,0.620687,0.626382,0.632494,0.636443,0.64243,0.647086,0.661512,0.713603,0.751185,0.795086,0.857945,0.91544,0.948907,0.95851,0.972063,0.987445,
1,0.99776,0.990312,0.988314,0.994005,0.99122,0.972449,0.950227,0.939873,0.935332,0.93515,0.929398,0.925946,0.922434,0.902816,0.875507,0.853769,0.833424,0.817923,0.803451,0.779655,0.758401,0.74611,0.739267,0.733757,0.715168,0.698819,0.684226,0.676355,0.676718,0.680048,0.689797,0.698516,0.70548,0.707539,0.707539,0.718317,0.726067,0.726673,0.739388,0.759068,0.766576,0.775961,0.789949,0.793703,0.787648,0.792189,0.799213,0.804602,0.80551,0.806842,0.806661,0.820708,0.8637,0.898032,0.906146,0.910384,0.918498,0.923342,0.922071,0.926794,0.933576,0.929942,0.922676,0.92086,0.912383,0.8967,0.879503,0.861823,0.845353,0.823252,0.798607,0.782864,0.774448,0.769482,0.770572,0.760702,0.75059,0.757675,0.766515,0.766213,0.757675,0.758704,0.762095,0.765668,0.77469,0.777354,0.773418,0.780382,0.786679,0.801332,0.826521,0.850923,0.868907,0.904269,0.94508,0.962095,0.962579,0.97578,0.984136,
1,0.999574,0.997689,0.99562,0.992457,0.985523,0.973723,0.960584,0.949696,0.943005,0.936861,0.933455,0.927129,0.917336,0.900547,0.880839,0.859793,0.840268,0.820925,0.804136,0.784307,0.767457,0.753893,0.742518,0.731022,0.718674,0.703954,0.693005,0.68528,0.682543,0.686253,0.691667,0.698601,0.704805,0.709793,0.714294,0.720377,0.726642,0.735949,0.746107,0.757908,0.769343,0.7809,0.787835,0.79264,0.796046,0.798905,0.802068,0.805961,0.808942,0.813078,0.822506,0.840389,0.86326,0.886861,0.903771,0.913747,0.92056,0.924878,0.926946,0.93017,0.932117,0.930231,0.926338,0.920925,0.911557,0.897871,0.882664,0.865389,0.846898,0.82573,0.808394,0.792944,0.781995,0.775122,0.770195,0.765024,0.762835,0.763139,0.764477,0.765146,0.765511,0.765754,0.766971,0.771046,0.775304,0.778954,0.781691,0.78747,0.79629,0.811983,0.831144,0.854015,0.880474,0.909793,0.935766,0.955839,0.968309,0.976338,0.978467,
1,0.998295,0.997464,0.996757,0.991353,0.975347,0.953396,0.937308,0.923256,0.909038,0.897314,0.883179,0.873742,0.862933,0.839361,0.808389,0.775588,0.743702,0.715515,0.687578,0.653613,0.62763,0.594995,0.569926,0.550802,0.532011,0.513511,0.497672,0.48969,0.490438,0.490189,0.498794,0.501788,0.51164,0.52299,0.536044,0.549929,0.562443,0.57849,0.600815,0.615199,0.628336,0.644633,0.653945,0.653446,0.656855,0.664339,0.670533,0.671822,0.678266,0.681051,0.684626,0.69926,0.780868,0.855367,0.883762,0.879854,0.881392,0.882805,0.885757,0.887378,0.888127,0.891536,0.894654,0.8927,0.880768,0.859233,0.834664,0.804398,0.756714,0.705205,0.669119,0.645963,0.634946,0.628087,0.622267,0.617569,0.610876,0.607508,0.604307,0.600067,0.60597,0.610959,0.615656,0.620687,0.626382,0.632494,0.636443,0.64243,0.647086,0.661512,0.713603,0.751185,0.795086,0.857945,0.91544,0.948907,0.95851,0.972063,0.987445,
